id,order_date,user_id,order_id,meal_id,order_quantity
12557,11/12/2018,356,4927,3,2
12558,11/12/2018,356,4927,14,3
12559,11/12/2018,364,4928,3,2
12560,11/12/2018,364,4928,17,1
12561,11/12/2018,387,4929,2,2
12562,11/12/2018,387,4929,3,1
12563,11/12/2018,387,4929,16,3
12564,11/12/2018,387,4929,18,3
12565,11/12/2018,406,4930,0,1
12566,11/12/2018,406,4930,2,1
12567,11/12/2018,406,4930,11,2
12568,11/12/2018,406,4930,12,2
12569,11/12/2018,406,4931,3,1
12570,11/12/2018,406,4931,4,3
12571,11/12/2018,406,4931,5,3
12572,11/12/2018,406,4931,14,2
12573,11/12/2018,413,4932,7,2
12574,11/12/2018,434,4933,0,2
12575,11/12/2018,434,4933,1,3
12576,11/12/2018,434,4933,5,2
12577,11/12/2018,435,4934,18,3
12578,11/12/2018,439,4935,5,3
12579,11/12/2018,439,4935,12,3
12580,11/12/2018,439,4935,15,1
12581,11/12/2018,439,4935,16,3
12582,11/12/2018,446,4936,5,2
12583,11/12/2018,446,4936,14,1
12584,11/12/2018,446,4936,16,1
12585,11/12/2018,446,4936,18,1
12586,11/12/2018,446,4937,12,2
12587,11/12/2018,446,4937,15,3
12588,11/12/2018,450,4938,4,2
12589,11/12/2018,450,4938,5,3
12590,11/12/2018,450,4938,12,3
12591,11/12/2018,450,4938,15,2
12592,11/12/2018,450,4939,7,3
12593,11/12/2018,450,4939,13,2
12594,11/12/2018,451,4940,14,1
12595,11/12/2018,451,4940,17,1
12596,11/12/2018,452,4941,2,3
12597,11/12/2018,467,4942,4,1
12598,11/12/2018,467,4942,12,3
12599,11/12/2018,474,4943,5,3
12600,11/12/2018,474,4943,14,2
12601,11/12/2018,474,4943,17,1
12602,11/12/2018,501,4944,8,1
12603,11/12/2018,537,4945,6,3
12604,11/12/2018,537,4945,9,1
12605,11/12/2018,537,4945,13,3
12606,11/12/2018,537,4945,15,1
12607,11/12/2018,545,4946,10,3
12608,11/12/2018,545,4946,13,1
12609,11/12/2018,545,4946,17,2
12610,11/12/2018,554,4947,7,3
12611,11/12/2018,554,4947,16,3
12612,11/12/2018,563,4948,6,3
12613,11/12/2018,563,4948,8,1
12614,11/12/2018,566,4949,12,1
12615,11/12/2018,566,4949,13,3
12616,11/12/2018,579,4950,1,1
12617,11/12/2018,579,4950,6,2
12618,11/12/2018,579,4950,9,2
12619,11/12/2018,579,4950,15,3
12620,11/12/2018,583,4951,14,2
12621,11/12/2018,614,4952,1,1
12622,11/12/2018,614,4952,2,3
12623,11/12/2018,614,4952,3,3
12624,11/12/2018,614,4952,13,2
12625,11/12/2018,635,4953,1,1
12626,11/12/2018,635,4953,17,1
12627,11/12/2018,637,4954,2,1
12628,11/12/2018,637,4954,6,1
12629,11/12/2018,637,4954,12,1
12630,11/12/2018,637,4954,14,3
12631,11/12/2018,647,4955,2,2
12632,11/12/2018,670,4956,1,2
12633,11/12/2018,670,4956,15,2
12634,11/12/2018,684,4957,18,1
12635,11/12/2018,696,4958,4,1
12636,11/12/2018,696,4958,7,1
12637,11/12/2018,702,4959,8,1
12638,11/12/2018,702,4959,14,2
12639,11/12/2018,707,4960,5,3
12640,11/12/2018,710,4961,18,3
12641,11/12/2018,719,4962,13,1
12642,11/12/2018,719,4963,1,1
12643,11/12/2018,719,4963,9,2
12644,11/12/2018,721,4964,1,1
12645,11/12/2018,726,4965,1,2
12646,11/12/2018,726,4965,5,1
12647,11/12/2018,726,4965,15,1
12648,11/12/2018,726,4966,8,2
12649,11/12/2018,726,4966,10,3
12650,11/12/2018,729,4967,12,2
12651,11/12/2018,730,4968,12,1
12652,11/12/2018,738,4969,2,1
12653,11/12/2018,756,4970,2,3
12654,11/12/2018,756,4970,3,1
12655,11/12/2018,756,4970,10,2
12656,11/12/2018,756,4970,13,3
12657,11/12/2018,772,4971,2,1
12658,11/12/2018,772,4971,4,3
12659,11/12/2018,781,4972,3,1
12660,11/12/2018,791,4973,5,3
12661,11/12/2018,791,4973,9,2
12662,11/12/2018,791,4973,11,2
12663,11/12/2018,791,4973,18,1
12664,11/12/2018,852,4974,10,3
12665,11/12/2018,852,4974,18,3
12666,11/12/2018,854,4975,9,3
12667,11/12/2018,854,4975,15,2
12668,11/12/2018,854,4975,17,2
12669,11/12/2018,860,4976,10,2
12670,11/12/2018,860,4976,11,3
12671,11/12/2018,860,4976,13,2
12672,11/12/2018,860,4976,18,3
12673,11/12/2018,881,4977,1,1
12674,11/12/2018,881,4977,4,3
12675,11/12/2018,924,4978,2,2
12676,11/12/2018,924,4978,9,3
12677,11/12/2018,924,4978,11,3
12678,11/12/2018,924,4978,18,1
12679,11/12/2018,925,4979,0,2
12680,11/12/2018,925,4979,4,3
12681,11/12/2018,925,4979,5,1
12682,11/12/2018,925,4979,13,3
12683,11/12/2018,950,4980,1,1
12684,11/12/2018,950,4980,10,2
12685,11/12/2018,950,4980,16,1
12686,11/12/2018,951,4981,6,3
12687,11/12/2018,951,4981,7,1
12688,11/12/2018,951,4981,18,1
12689,11/12/2018,952,4982,2,2
12690,11/12/2018,952,4982,3,3
12691,11/12/2018,952,4982,8,3
12692,11/12/2018,952,4982,13,2
12693,11/12/2018,953,4983,0,2
12694,11/12/2018,953,4983,11,1
12695,11/12/2018,953,4983,14,1
12696,11/12/2018,954,4984,7,2
12697,11/12/2018,954,4984,8,3
12698,11/12/2018,954,4984,15,3
12699,11/12/2018,955,4985,5,3
12700,11/12/2018,955,4985,7,2
12701,11/12/2018,955,4985,11,3
12702,11/12/2018,955,4985,12,2
12703,11/12/2018,956,4986,5,1
12704,11/12/2018,956,4986,7,1
12705,11/12/2018,956,4986,16,1
12706,11/12/2018,957,4987,4,2
12707,11/12/2018,957,4987,9,1
12708,11/12/2018,957,4987,10,2
12709,11/12/2018,957,4987,16,1
12710,11/12/2018,958,4988,7,3
12711,11/12/2018,958,4988,16,1
12712,11/12/2018,959,4989,3,2
12713,11/12/2018,959,4989,9,2
12714,11/12/2018,959,4989,15,2
12715,11/13/2018,31,4990,5,3
12716,11/13/2018,33,4991,1,2
12717,11/13/2018,33,4991,12,1
12718,11/13/2018,50,4992,0,2
12719,11/13/2018,50,4992,9,3
12720,11/13/2018,50,4992,16,3
12721,11/13/2018,50,4992,17,2
12722,11/13/2018,62,4993,10,2
12723,11/13/2018,62,4993,14,1
12724,11/13/2018,65,4994,14,1
12725,11/13/2018,107,4995,3,1
12726,11/13/2018,117,4996,2,1
12727,11/13/2018,117,4996,13,3
12728,11/13/2018,140,4997,4,3
12729,11/13/2018,140,4997,10,3
12730,11/13/2018,140,4997,11,2
12731,11/13/2018,140,4997,14,1
12732,11/13/2018,143,4998,4,2
12733,11/13/2018,143,4998,13,1
12734,11/13/2018,143,4998,14,3
12735,11/13/2018,143,4999,8,3
12736,11/13/2018,143,4999,11,1
12737,11/13/2018,143,4999,14,1
12738,11/13/2018,143,4999,17,1
12739,11/13/2018,147,5000,4,1
12740,11/13/2018,147,5000,5,1
12741,11/13/2018,147,5000,8,1
12742,11/13/2018,147,5000,10,3
12743,11/13/2018,159,5001,3,1
12744,11/13/2018,159,5001,7,1
12745,11/13/2018,159,5001,9,3
12746,11/13/2018,159,5001,13,3
12747,11/13/2018,172,5002,0,3
12748,11/13/2018,172,5002,9,1
12749,11/13/2018,172,5002,11,3
12750,11/13/2018,172,5002,13,3
12751,11/13/2018,175,5003,7,3
12752,11/13/2018,189,5004,4,1
12753,11/13/2018,189,5004,12,1
12754,11/13/2018,189,5004,13,3
12755,11/13/2018,189,5004,16,3
12756,11/13/2018,191,5005,8,3
12757,11/13/2018,191,5005,10,2
12758,11/13/2018,191,5005,11,3
12759,11/13/2018,217,5006,2,2
12760,11/13/2018,217,5006,17,3
12761,11/13/2018,218,5007,7,2
12762,11/13/2018,218,5007,9,2
12763,11/13/2018,218,5007,18,3
12764,11/13/2018,225,5008,3,1
12765,11/13/2018,225,5008,6,1
12766,11/13/2018,225,5008,10,3
12767,11/13/2018,225,5008,18,2
12768,11/13/2018,246,5009,9,2
12769,11/13/2018,246,5009,15,2
12770,11/13/2018,246,5009,16,1
12771,11/13/2018,255,5010,7,1
12772,11/13/2018,255,5010,17,3
12773,11/13/2018,260,5011,16,1
12774,11/13/2018,264,5012,14,3
12775,11/13/2018,281,5013,4,3
12776,11/13/2018,281,5013,8,1
12777,11/13/2018,281,5013,13,2
12778,11/13/2018,297,5014,11,1
12779,11/13/2018,311,5015,6,3
12780,11/13/2018,311,5015,11,2
12781,11/13/2018,312,5016,1,2
12782,11/13/2018,327,5017,6,3
12783,11/13/2018,327,5017,8,1
12784,11/13/2018,327,5017,18,1
12785,11/13/2018,334,5018,3,2
12786,11/13/2018,334,5018,6,2
12787,11/13/2018,334,5018,7,2
12788,11/13/2018,337,5019,2,3
12789,11/13/2018,337,5019,5,3
12790,11/13/2018,337,5019,6,2
12791,11/13/2018,337,5019,15,1
12792,11/13/2018,343,5020,3,2
12793,11/13/2018,343,5020,4,2
12794,11/13/2018,343,5020,6,3
12795,11/13/2018,343,5020,10,3
12796,11/13/2018,347,5021,16,2
12797,11/13/2018,347,5021,17,2
12798,11/13/2018,363,5022,3,1
12799,11/13/2018,363,5022,6,1
12800,11/13/2018,363,5022,7,3
12801,11/13/2018,363,5022,15,1
12802,11/13/2018,364,5023,14,1
12803,11/13/2018,387,5024,1,1
12804,11/13/2018,388,5025,0,1
12805,11/13/2018,388,5025,3,3
12806,11/13/2018,388,5025,6,3
12807,11/13/2018,388,5025,16,1
12808,11/13/2018,412,5026,10,2
12809,11/13/2018,492,5027,4,3
12810,11/13/2018,498,5028,7,1
12811,11/13/2018,498,5028,15,1
12812,11/13/2018,511,5029,0,2
12813,11/13/2018,511,5029,3,2
12814,11/13/2018,511,5029,5,2
12815,11/13/2018,511,5029,12,1
12816,11/13/2018,519,5030,2,2
12817,11/13/2018,519,5030,12,3
12818,11/13/2018,519,5030,13,2
12819,11/13/2018,521,5031,3,1
12820,11/13/2018,521,5031,4,1
12821,11/13/2018,521,5031,9,3
12822,11/13/2018,521,5031,18,2
12823,11/13/2018,530,5032,0,1
12824,11/13/2018,530,5032,3,1
12825,11/13/2018,530,5032,18,1
12826,11/13/2018,532,5033,0,2
12827,11/13/2018,532,5033,2,2
12828,11/13/2018,532,5033,10,2
12829,11/13/2018,532,5033,17,3
12830,11/13/2018,538,5034,1,1
12831,11/13/2018,538,5034,8,1
12832,11/13/2018,538,5034,12,2
12833,11/13/2018,538,5034,15,3
12834,11/13/2018,539,5035,1,2
12835,11/13/2018,539,5035,7,3
12836,11/13/2018,539,5035,11,3
12837,11/13/2018,539,5035,17,3
12838,11/13/2018,550,5036,0,1
12839,11/13/2018,550,5036,7,3
12840,11/13/2018,552,5037,5,1
12841,11/13/2018,552,5037,8,1
12842,11/13/2018,552,5037,9,3
12843,11/13/2018,552,5037,13,3
12844,11/13/2018,566,5038,8,1
12845,11/13/2018,566,5038,16,2
12846,11/13/2018,569,5039,2,3
12847,11/13/2018,569,5039,6,1
12848,11/13/2018,575,5040,9,3
12849,11/13/2018,582,5041,5,2
12850,11/13/2018,598,5042,4,2
12851,11/13/2018,606,5043,18,1
12852,11/13/2018,632,5044,5,1
12853,11/13/2018,632,5044,6,1
12854,11/13/2018,632,5044,11,1
12855,11/13/2018,632,5044,17,3
12856,11/13/2018,639,5045,1,1
12857,11/13/2018,639,5045,12,2
12858,11/13/2018,647,5046,1,3
12859,11/13/2018,647,5046,14,1
12860,11/13/2018,647,5046,15,1
12861,11/13/2018,652,5047,0,2
12862,11/13/2018,652,5047,5,1
12863,11/13/2018,652,5047,11,3
12864,11/13/2018,652,5047,15,1
12865,11/13/2018,655,5048,3,1
12866,11/13/2018,655,5048,13,2
12867,11/13/2018,655,5048,15,3
12868,11/13/2018,655,5048,17,3
12869,11/13/2018,695,5049,0,1
12870,11/13/2018,695,5049,12,2
12871,11/13/2018,702,5050,1,1
12872,11/13/2018,702,5050,7,2
12873,11/13/2018,702,5050,8,2
12874,11/13/2018,702,5050,10,1
12875,11/13/2018,761,5051,4,1
12876,11/13/2018,761,5051,17,1
12877,11/13/2018,829,5052,4,2
12878,11/13/2018,829,5052,13,3
12879,11/13/2018,829,5052,14,3
12880,11/13/2018,834,5053,4,2
12881,11/13/2018,834,5053,8,3
12882,11/13/2018,834,5053,9,1
12883,11/13/2018,842,5054,1,3
12884,11/13/2018,842,5054,12,2
12885,11/13/2018,842,5054,14,1
12886,11/13/2018,843,5055,0,1
12887,11/13/2018,843,5055,2,3
12888,11/13/2018,843,5055,5,1
12889,11/13/2018,843,5055,12,2
12890,11/13/2018,846,5056,7,1
12891,11/13/2018,846,5056,12,1
12892,11/13/2018,890,5057,7,2
12893,11/13/2018,890,5057,10,2
12894,11/13/2018,890,5057,14,1
12895,11/13/2018,893,5058,17,2
12896,11/13/2018,914,5059,0,3
12897,11/13/2018,914,5059,1,3
12898,11/13/2018,914,5059,3,2
12899,11/13/2018,923,5060,3,2
12900,11/13/2018,923,5060,6,3
12901,11/13/2018,934,5061,13,2
12902,11/13/2018,934,5061,14,2
12903,11/13/2018,934,5061,16,3
12904,11/13/2018,935,5062,4,1
12905,11/13/2018,935,5062,6,1
12906,11/13/2018,935,5062,12,3
12907,11/13/2018,946,5063,4,2
12908,11/13/2018,960,5064,5,2
12909,11/13/2018,960,5064,6,3
12910,11/13/2018,960,5064,14,1
12911,11/13/2018,960,5064,16,3
12912,11/13/2018,961,5065,10,2
12913,11/13/2018,962,5066,5,2
12914,11/13/2018,962,5066,7,2
12915,11/13/2018,962,5066,12,3
12916,11/13/2018,962,5066,13,2
12917,11/13/2018,963,5067,4,1
12918,11/13/2018,964,5068,17,2
12919,11/13/2018,964,5069,7,1
12920,11/13/2018,964,5069,15,1
12921,11/13/2018,964,5069,18,2
12922,11/13/2018,965,5070,2,1
12923,11/13/2018,966,5071,11,2
12924,11/13/2018,966,5071,17,2
12925,11/13/2018,967,5072,1,2
12926,11/13/2018,967,5072,3,3
12927,11/13/2018,968,5073,4,2
12928,11/13/2018,968,5073,10,1
12929,11/13/2018,968,5073,17,1
12930,11/13/2018,969,5074,1,2
12931,11/13/2018,969,5074,8,3
12932,11/13/2018,969,5074,18,3
12933,11/14/2018,10,5075,0,3
12934,11/14/2018,10,5075,3,1
12935,11/14/2018,13,5076,1,1
12936,11/14/2018,13,5076,6,3
12937,11/14/2018,13,5076,15,1
12938,11/14/2018,13,5076,17,3
12939,11/14/2018,16,5077,11,3
12940,11/14/2018,16,5077,12,2
12941,11/14/2018,18,5078,6,2
12942,11/14/2018,31,5079,5,3
12943,11/14/2018,31,5079,18,1
12944,11/14/2018,66,5080,6,1
12945,11/14/2018,66,5080,15,3
12946,11/14/2018,66,5080,16,3
12947,11/14/2018,66,5080,17,2
12948,11/14/2018,119,5081,0,2
12949,11/14/2018,119,5081,13,1
12950,11/14/2018,134,5082,2,3
12951,11/14/2018,134,5082,11,3
12952,11/14/2018,134,5082,14,2
12953,11/14/2018,135,5083,2,1
12954,11/14/2018,135,5083,6,1
12955,11/14/2018,135,5083,9,1
12956,11/14/2018,135,5083,18,3
12957,11/14/2018,142,5084,8,3
12958,11/14/2018,142,5084,12,3
12959,11/14/2018,142,5084,18,1
12960,11/14/2018,176,5085,12,2
12961,11/14/2018,176,5085,17,1
12962,11/14/2018,176,5085,18,1
12963,11/14/2018,179,5086,5,3
12964,11/14/2018,179,5086,10,2
12965,11/14/2018,179,5086,11,1
12966,11/14/2018,186,5087,1,1
12967,11/14/2018,186,5087,12,2
12968,11/14/2018,186,5087,14,3
12969,11/14/2018,186,5087,16,3
12970,11/14/2018,188,5088,0,2
12971,11/14/2018,188,5089,1,2
12972,11/14/2018,188,5089,7,1
12973,11/14/2018,188,5089,9,1
12974,11/14/2018,188,5089,15,2
12975,11/14/2018,210,5090,5,3
12976,11/14/2018,210,5090,7,2
12977,11/14/2018,210,5090,8,3
12978,11/14/2018,210,5090,9,1
12979,11/14/2018,228,5091,1,3
12980,11/14/2018,228,5091,4,1
12981,11/14/2018,228,5091,11,3
12982,11/14/2018,228,5091,14,3
12983,11/14/2018,232,5092,8,1
12984,11/14/2018,255,5093,3,2
12985,11/14/2018,280,5094,12,1
12986,11/14/2018,280,5094,13,3
12987,11/14/2018,280,5094,15,3
12988,11/14/2018,293,5095,17,3
12989,11/14/2018,303,5096,1,3
12990,11/14/2018,303,5096,3,1
12991,11/14/2018,303,5096,7,3
12992,11/14/2018,303,5096,8,2
12993,11/14/2018,304,5097,8,1
12994,11/14/2018,310,5098,0,2
12995,11/14/2018,310,5098,1,1
12996,11/14/2018,338,5099,4,3
12997,11/14/2018,338,5099,7,1
12998,11/14/2018,339,5100,4,2
12999,11/14/2018,339,5100,5,2
13000,11/14/2018,339,5100,17,3
13001,11/14/2018,422,5101,2,2
13002,11/14/2018,422,5101,3,1
13003,11/14/2018,422,5101,8,2
13004,11/14/2018,437,5102,0,1
13005,11/14/2018,437,5102,12,2
13006,11/14/2018,437,5102,14,1
13007,11/14/2018,437,5102,18,1
13008,11/14/2018,471,5103,4,2
13009,11/14/2018,482,5104,7,3
13010,11/14/2018,482,5104,8,3
13011,11/14/2018,482,5104,17,2
13012,11/14/2018,485,5105,13,3
13013,11/14/2018,486,5106,5,1
13014,11/14/2018,486,5106,9,3
13015,11/14/2018,486,5106,16,3
13016,11/14/2018,486,5107,6,2
13017,11/14/2018,510,5108,0,3
13018,11/14/2018,510,5108,6,2
13019,11/14/2018,510,5108,16,1
13020,11/14/2018,510,5108,17,2
13021,11/14/2018,549,5109,17,3
13022,11/14/2018,554,5110,10,2
13023,11/14/2018,554,5110,15,2
13024,11/14/2018,554,5110,17,2
13025,11/14/2018,564,5111,2,2
13026,11/14/2018,564,5111,3,1
13027,11/14/2018,564,5111,11,1
13028,11/14/2018,564,5111,13,3
13029,11/14/2018,638,5112,6,2
13030,11/14/2018,638,5112,10,3
13031,11/14/2018,638,5112,16,2
13032,11/14/2018,644,5113,1,1
13033,11/14/2018,644,5113,12,1
13034,11/14/2018,644,5113,17,1
13035,11/14/2018,665,5114,4,3
13036,11/14/2018,665,5114,8,3
13037,11/14/2018,665,5114,12,2
13038,11/14/2018,665,5114,18,2
13039,11/14/2018,688,5115,7,1
13040,11/14/2018,688,5115,8,2
13041,11/14/2018,688,5115,10,3
13042,11/14/2018,688,5115,12,3
13043,11/14/2018,691,5116,3,1
13044,11/14/2018,693,5117,2,2
13045,11/14/2018,693,5117,5,1
13046,11/14/2018,693,5117,17,2
13047,11/14/2018,701,5118,6,3
13048,11/14/2018,707,5119,3,1
13049,11/14/2018,707,5119,7,2
13050,11/14/2018,707,5119,9,1
13051,11/14/2018,713,5120,0,1
13052,11/14/2018,713,5120,3,3
13053,11/14/2018,713,5120,17,1
13054,11/14/2018,731,5121,15,3
13055,11/14/2018,734,5122,1,1
13056,11/14/2018,734,5122,11,3
13057,11/14/2018,734,5122,15,2
13058,11/14/2018,734,5122,18,3
13059,11/14/2018,754,5123,1,2
13060,11/14/2018,754,5123,2,3
13061,11/14/2018,754,5123,9,1
13062,11/14/2018,754,5123,15,3
13063,11/14/2018,757,5124,7,1
13064,11/14/2018,758,5125,0,3
13065,11/14/2018,758,5125,13,1
13066,11/14/2018,772,5126,0,2
13067,11/14/2018,772,5126,4,3
13068,11/14/2018,772,5126,7,3
13069,11/14/2018,772,5126,18,1
13070,11/14/2018,792,5127,2,3
13071,11/14/2018,792,5127,13,2
13072,11/14/2018,792,5127,17,2
13073,11/14/2018,803,5128,4,2
13074,11/14/2018,803,5128,18,2
13075,11/14/2018,807,5129,10,2
13076,11/14/2018,807,5129,12,2
13077,11/14/2018,807,5129,15,3
13078,11/14/2018,815,5130,0,2
13079,11/14/2018,815,5130,5,1
13080,11/14/2018,815,5130,8,2
13081,11/14/2018,815,5130,17,3
13082,11/14/2018,833,5131,7,2
13083,11/14/2018,833,5131,11,3
13084,11/14/2018,833,5131,13,3
13085,11/14/2018,835,5132,14,2
13086,11/14/2018,835,5132,15,2
13087,11/14/2018,844,5133,5,3
13088,11/14/2018,844,5133,6,2
13089,11/14/2018,844,5133,9,1
13090,11/14/2018,844,5133,12,2
13091,11/14/2018,867,5134,6,3
13092,11/14/2018,892,5135,2,2
13093,11/14/2018,892,5135,12,1
13094,11/14/2018,892,5135,14,2
13095,11/14/2018,911,5136,5,1
13096,11/14/2018,914,5137,8,1
13097,11/14/2018,914,5137,9,3
13098,11/14/2018,914,5137,12,2
13099,11/14/2018,937,5138,2,1
13100,11/14/2018,937,5138,18,2
13101,11/14/2018,938,5139,6,3
13102,11/14/2018,938,5139,10,3
13103,11/14/2018,938,5139,18,1
13104,11/14/2018,942,5140,2,1
13105,11/14/2018,942,5140,5,1
13106,11/14/2018,942,5140,8,3
13107,11/14/2018,942,5140,10,1
13108,11/14/2018,956,5141,6,1
13109,11/14/2018,956,5141,7,1
13110,11/14/2018,956,5141,17,1
13111,11/14/2018,963,5142,5,3
13112,11/14/2018,963,5142,8,1
13113,11/14/2018,963,5142,9,2
13114,11/14/2018,963,5142,18,1
13115,11/14/2018,969,5143,5,1
13116,11/14/2018,969,5143,6,2
13117,11/14/2018,969,5143,10,1
13118,11/14/2018,970,5144,4,2
13119,11/14/2018,970,5144,10,3
13120,11/14/2018,970,5144,13,2
13121,11/14/2018,970,5145,13,3
13122,11/14/2018,971,5146,8,1
13123,11/14/2018,971,5146,11,3
13124,11/14/2018,971,5146,15,1
13125,11/14/2018,972,5147,8,3
13126,11/14/2018,972,5147,9,1
13127,11/14/2018,972,5147,11,3
13128,11/14/2018,972,5147,18,3
13129,11/14/2018,973,5148,9,1
13130,11/14/2018,973,5148,12,1
13131,11/14/2018,973,5148,16,2
13132,11/14/2018,974,5149,4,3
13133,11/14/2018,974,5149,7,1
13134,11/14/2018,974,5149,11,2
13135,11/14/2018,974,5149,13,1
13136,11/14/2018,975,5150,9,2
13137,11/14/2018,975,5150,13,2
13138,11/14/2018,975,5150,16,3
13139,11/14/2018,976,5151,6,3
13140,11/14/2018,976,5151,12,3
13141,11/14/2018,976,5151,15,1
13142,11/14/2018,977,5152,3,2
13143,11/14/2018,977,5152,5,1
13144,11/14/2018,977,5152,12,2
13145,11/14/2018,977,5152,16,3
13146,11/14/2018,978,5153,18,2
13147,11/14/2018,979,5154,3,1
13148,11/14/2018,979,5154,14,1
13149,11/14/2018,979,5154,16,3
13150,11/14/2018,979,5155,4,3
13151,11/15/2018,16,5156,1,3
13152,11/15/2018,16,5156,3,1
13153,11/15/2018,16,5156,5,2
13154,11/15/2018,16,5156,13,3
13155,11/15/2018,21,5157,4,3
13156,11/15/2018,21,5157,8,1
13157,11/15/2018,24,5158,3,1
13158,11/15/2018,24,5158,9,1
13159,11/15/2018,24,5158,16,3
13160,11/15/2018,24,5159,14,3
13161,11/15/2018,25,5160,0,2
13162,11/15/2018,25,5160,4,3
13163,11/15/2018,25,5160,6,2
13164,11/15/2018,25,5160,7,3
13165,11/15/2018,29,5161,6,2
13166,11/15/2018,71,5162,2,3
13167,11/15/2018,71,5162,8,3
13168,11/15/2018,71,5162,11,2
13169,11/15/2018,71,5162,16,1
13170,11/15/2018,86,5163,2,2
13171,11/15/2018,86,5163,13,2
13172,11/15/2018,86,5164,9,3
13173,11/15/2018,86,5164,11,2
13174,11/15/2018,86,5164,16,1
13175,11/15/2018,89,5165,6,1
13176,11/15/2018,89,5165,9,3
13177,11/15/2018,100,5166,4,1
13178,11/15/2018,100,5166,10,2
13179,11/15/2018,101,5167,10,1
13180,11/15/2018,101,5167,12,1
13181,11/15/2018,101,5167,13,3
13182,11/15/2018,103,5168,1,3
13183,11/15/2018,103,5168,5,3
13184,11/15/2018,103,5168,8,1
13185,11/15/2018,103,5168,12,1
13186,11/15/2018,106,5169,16,2
13187,11/15/2018,126,5170,5,3
13188,11/15/2018,126,5170,9,3
13189,11/15/2018,126,5170,16,3
13190,11/15/2018,126,5170,17,2
13191,11/15/2018,127,5171,1,2
13192,11/15/2018,127,5171,2,3
13193,11/15/2018,127,5171,3,2
13194,11/15/2018,127,5171,5,3
13195,11/15/2018,131,5172,4,1
13196,11/15/2018,131,5172,5,2
13197,11/15/2018,142,5173,4,2
13198,11/15/2018,142,5173,7,3
13199,11/15/2018,142,5173,12,3
13200,11/15/2018,148,5174,3,2
13201,11/15/2018,148,5174,5,3
13202,11/15/2018,148,5174,10,2
13203,11/15/2018,148,5174,17,3
13204,11/15/2018,155,5175,1,3
13205,11/15/2018,155,5175,4,2
13206,11/15/2018,155,5175,16,2
13207,11/15/2018,156,5176,10,1
13208,11/15/2018,156,5176,15,1
13209,11/15/2018,156,5176,17,2
13210,11/15/2018,157,5177,14,1
13211,11/15/2018,183,5178,0,3
13212,11/15/2018,183,5178,4,1
13213,11/15/2018,183,5178,5,3
13214,11/15/2018,185,5179,2,1
13215,11/15/2018,185,5179,14,3
13216,11/15/2018,185,5179,16,3
13217,11/15/2018,188,5180,5,2
13218,11/15/2018,188,5180,15,3
13219,11/15/2018,192,5181,17,1
13220,11/15/2018,192,5181,18,3
13221,11/15/2018,194,5182,3,1
13222,11/15/2018,194,5182,5,2
13223,11/15/2018,194,5182,10,2
13224,11/15/2018,212,5183,5,3
13225,11/15/2018,212,5183,7,1
13226,11/15/2018,212,5183,9,3
13227,11/15/2018,219,5184,7,3
13228,11/15/2018,219,5184,12,2
13229,11/15/2018,219,5184,14,3
13230,11/15/2018,224,5185,5,2
13231,11/15/2018,249,5186,5,1
13232,11/15/2018,257,5187,0,3
13233,11/15/2018,257,5187,9,3
13234,11/15/2018,257,5187,11,1
13235,11/15/2018,257,5187,18,2
13236,11/15/2018,269,5188,2,3
13237,11/15/2018,286,5189,10,2
13238,11/15/2018,286,5189,16,3
13239,11/15/2018,286,5189,18,3
13240,11/15/2018,288,5190,2,1
13241,11/15/2018,288,5190,16,1
13242,11/15/2018,296,5191,1,2
13243,11/15/2018,296,5191,16,2
13244,11/15/2018,315,5192,7,3
13245,11/15/2018,315,5192,14,3
13246,11/15/2018,319,5193,3,2
13247,11/15/2018,319,5193,5,1
13248,11/15/2018,319,5193,15,1
13249,11/15/2018,319,5193,16,1
13250,11/15/2018,338,5194,15,1
13251,11/15/2018,380,5195,1,3
13252,11/15/2018,380,5195,7,1
13253,11/15/2018,380,5195,17,2
13254,11/15/2018,383,5196,7,2
13255,11/15/2018,383,5196,9,3
13256,11/15/2018,383,5196,17,1
13257,11/15/2018,397,5197,13,3
13258,11/15/2018,397,5197,15,2
13259,11/15/2018,420,5198,1,2
13260,11/15/2018,420,5198,2,3
13261,11/15/2018,429,5199,4,2
13262,11/15/2018,429,5199,6,1
13263,11/15/2018,436,5200,3,1
13264,11/15/2018,436,5200,5,3
13265,11/15/2018,436,5200,8,1
13266,11/15/2018,436,5200,12,1
13267,11/15/2018,448,5201,15,1
13268,11/15/2018,456,5202,13,3
13269,11/15/2018,456,5202,17,1
13270,11/15/2018,478,5203,2,3
13271,11/15/2018,478,5203,6,1
13272,11/15/2018,478,5203,17,1
13273,11/15/2018,487,5204,0,3
13274,11/15/2018,487,5204,5,1
13275,11/15/2018,487,5204,7,2
13276,11/15/2018,487,5204,9,2
13277,11/15/2018,512,5205,6,1
13278,11/15/2018,512,5205,7,1
13279,11/15/2018,512,5205,8,3
13280,11/15/2018,512,5205,16,1
13281,11/15/2018,524,5206,7,2
13282,11/15/2018,524,5206,18,2
13283,11/15/2018,535,5207,1,2
13284,11/15/2018,535,5207,2,1
13285,11/15/2018,535,5207,7,2
13286,11/15/2018,535,5207,16,2
13287,11/15/2018,537,5208,4,1
13288,11/15/2018,553,5209,4,1
13289,11/15/2018,553,5209,15,1
13290,11/15/2018,553,5209,18,3
13291,11/15/2018,559,5210,12,2
